	Chrna2_tdTpositive_cell_18	Chrna2_tdTpositive_cell_51	Ctgf_tdTpositive_cell_11	Ctgf_tdTpositive_cell_18	Ctgf_tdTpositive_cell_19	Htr3a_tdTpositive_cell_34	Htr3a_tdTpositive_cell_72	Htr3a_tdTpositive_cell_79	Htr3a_tdTpositive_cell_86	Htr3a_tdTpositive_cell_96	Htr3a_tdTpositive_cell_107	Htr3a_tdTpositive_cell_111	Htr3a_tdTpositive_cell_121	Nos1_tdTpositive_cell_34	Nos1_tdTpositive_cell_49	Ntsr1_tdTpositive_cell_20	Ntsr1_tdTpositive_cell_27	Ntsr1_tdTpositive_cell_39	Ntsr1_tdTpositive_cell_43	Ntsr1_tdTpositive_cell_44	Ntsr1_tdTpositive_cell_49	Ntsr1_tdTpositive_cell_69	Rbp4_tdTpositive_cell_5	Rbp4_tdTpositive_cell_65	Rbp4_tdTpositive_cell_80	Rbp4_tdTpositive_cell_97	Rbp4_tdTpositive_cell_125	Slc17a6_tdTpositive_cell_24	Vip_tdTpositive_cell_16	Vip_tdTpositive_cell_69	Ntsr1_tdTpos_10cell_1	Ntsr1_tdTpos_10cell_2	Ntsr1_tdTpos_10cell_4	Ntsr1_tdTpos_10cell_5	Ntsr1_tdTpos_10cell_6	Ntsr1_tdTpos_10cell_7	Ntsr1_tdTpos_10cell_8	Ntsr1_tdTpos_10cell_9	Ntsr1_tdTpos_10cell_10	Ntsr1_tdTpos_100cell_1	Ntsr1_tdTpos_100cell_2	Ntsr1_tdTpos_100cell_3	CAV_LP_Ipsi_tdTpos_cell_1	CAV_LP_Ipsi_tdTpos_cell_11	CAV_LP_Ipsi_tdTpos_cell_17	CAV_LP_Ipsi_tdTpos_cell_22	CAV_LP_Ipsi_tdTpos_cell_23	CAV_LP_Ipsi_tdTpos_cell_24	CAV_LP_Ipsi_tdTpos_cell_26	CAV_LP_Ipsi_tdTpos_cell_27	CAV_LP_Ipsi_tdTpos_cell_28	CAV_LP_Ipsi_tdTpos_cell_32	CAV_LP_Ipsi_tdTpos_cell_43	Rbp4_CTX_250ng_1	Rbp4_CTX_250ng_2	Trib2_CTX_250ng_1
Hgs	1.66	0.51	90.84	26.04	119.04	23.16	57.52	63.14	32.34	0.0	89.54	1.22	0.67	79.33	3.96	0.0	74.78	0.0	0.27	1.45	0.0	0.36	0.0	5.31	0.0	0.0	0.26	14.26	0.0	0.15	22.31	11.08	17.69	26.23	38.46	19.31	13.31	20.54	10.53	10.25	11.59	10.15	0.42	0.0	0.0	0.0	0.0	1.82	0.0	5.12	1.07	12.77	0.0	56.35	60.21	59.89
Hhla1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.04	0.09
Id4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.34	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6	2.84	0.0	0.0	0.0	0.0	0.0	8.3	0.0	0.0	0.0	0.0	0.0	17.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.2	80.22	74.97
Ide	0.0	0.04	19.51	0.41	7.09	0.0	13.74	44.33	2.3	0.0	14.15	11.48	3.06	0.18	0.0	0.0	0.0	21.84	18.01	0.0	4.32	1.04	14.96	0.0	0.25	0.0	0.3	52.44	0.0	0.0	13.81	10.43	15.43	8.56	20.11	21.97	6.95	19.01	5.05	10.53	11.05	18.01	1.74	3.16	0.12	0.0	0.0	0.0	0.0	30.64	0.0	0.2	2.8	28.88	26.47	26.84
Kcmf1	4.45	0.7	6.04	7.14	3.77	1.6	1.01	16.41	24.55	35.08	2.81	3.76	1.55	4.21	2.64	7.58	2.4	52.02	2.68	1.03	4.84	2.74	4.21	1.55	3.3	0.64	2.32	4.94	0.0	0.0	9.15	14.81	6.43	15.22	20.49	10.26	16.8	14.33	14.47	15.19	14.13	14.27	41.12	3.93	3.46	2.15	1.65	2.15	4.02	3.21	1.39	2.3	0.23	40.33	40.77	37.67
Kera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.05	0.05
Kifc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07	1.95	1.56
Kynu	0.04	0.0	0.0	0.0	0.23	0.38	0.52	53.71	0.65	0.36	0.15	0.12	0.1	0.16	0.0	0.11	0.0	0.29	0.0	0.0	0.0	0.24	0.0	0.0	0.16	0.26	0.0	0.31	0.0	4.44	0.0	0.2	0.0	0.0	0.0	0.3	0.0	0.09	0.0	0.11	0.01	0.51	0.28	0.6	0.11	0.1	0.0	0.0	0.17	0.0	0.0	0.09	0.0	0.14	0.26	0.11
Lao1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.05	0.05
Lphn1	63.62	15.98	3.67	20.67	52.41	0.0	35.84	110.63	60.81	12.78	0.45	78.74	20.72	25.33	35.08	88.36	59.0	27.4	68.13	15.24	9.83	2.08	26.14	58.12	30.27	4.26	50.92	34.8	0.09	11.17	26.23	38.83	31.8	23.32	32.57	19.72	30.19	46.13	29.43	60.5	46.45	43.94	9.33	56.15	40.65	82.4	0.0	4.4	36.56	33.95	29.27	24.1	11.57	185.96	190.77	203.82
Mccc2	0.0	78.74	0.0	0.0	7.83	0.0	0.0	108.99	0.17	0.0	49.91	0.0	0.8	1.05	0.0	0.0	0.0	0.0	0.0	103.45	9.8	0.0	0.0	0.0	0.0	0.0	5.75	12.73	0.0	0.21	10.76	29.0	0.14	9.92	16.77	5.84	22.49	28.19	4.03	26.29	13.69	18.75	0.0	0.15	0.0	0.0	0.0	9.69	4.8	8.79	0.0	4.14	0.0	19.68	18.89	19.88
Mettl21d	0.0	0.0	0.0	0.0	0.0	0.0	2.24	32.36	30.56	0.0	28.51	19.48	0.0	1.34	23.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	10.75	0.0	0.0	0.0	12.92	19.54	4.07	19.12	3.94	3.19	0.52	19.96	5.99	6.63	5.56	2.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.79	25.65	20.61
Mir3091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.71	0.0	0.0	0.0	11.49	9.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	9.4	7.73
Neil2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76	0.0	0.79	0.0	0.0	0.0	0.0	0.0	0.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96	2.78	2.62
Ninj1	0.0	0.0	0.0	0.0	0.0	0.0	42.49	75.16	29.59	0.0	88.09	8.49	58.45	0.0	62.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.73	0.0	0.0	0.0	9.06	0.0	1.57	20.02	0.0	5.23	0.71	0.9	10.27	3.81	5.64	4.11	0.0	109.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.55	21.07	31.23	24.68
Nkx6-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.04	0.09
Numa1	0.0	0.0	0.0	0.07	7.59	0.0	0.0	17.5	19.24	3.84	0.0	0.0	0.0	1.34	0.0	0.0	0.0	0.0	0.0	1.02	0.0	6.79	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	4.3	4.25	5.16	10.48	3.52	4.87	6.23	5.96	2.62	3.17	5.08	3.78	0.0	0.0	9.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.64	43.15	46.99
Nup62-il4i1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46	1.83	1.14
Nwd1	0.0	0.08	0.1	0.0	0.0	0.05	0.04	21.35	0.05	0.0	0.07	0.0	0.0	0.11	0.11	0.0	0.0	0.0	0.24	0.05	0.07	0.03	0.0	0.06	0.19	0.12	0.0	0.0	0.0	0.1	0.09	0.0	0.04	0.05	0.12	0.0	2.14	0.07	0.09	0.04	0.26	0.09	0.07	0.0	0.0	0.0	0.03	0.03	0.0	0.0	0.15	0.1	0.0	27.35	24.23	32.18
P2ry1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48	2.36	2.11
Paqr7	0.0	0.0	9.53	2.27	0.0	0.0	0.0	218.51	0.54	0.64	0.0	13.47	8.42	56.22	0.0	0.0	11.22	0.0	28.66	99.02	0.0	1.02	2.2	0.0	1.21	0.0	5.91	11.67	0.0	31.65	4.67	16.05	9.11	23.87	18.42	13.0	22.88	6.13	7.41	18.9	12.74	21.82	0.79	4.91	3.37	0.0	0.0	59.3	0.0	4.44	0.0	0.0	0.0	65.64	64.06	66.52
Pcdhb19	0.58	0.0	0.0	0.0	0.0	0.0	0.31	283.21	0.0	41.81	0.0	0.0	0.0	0.0	44.33	0.0	0.07	0.0	0.08	0.0	0.0	142.44	0.0	0.0	10.67	0.0	0.0	0.0	0.0	0.0	0.6	1.5	0.0	3.2	11.71	0.0	14.47	1.04	0.04	7.61	5.29	5.55	0.0	0.0	21.63	46.74	0.0	0.0	16.46	77.2	0.0	0.0	0.0	5.24	4.81	5.56
Pcp4	4061.01	4955.04	4159.66	4004.36	4871.0	3287.36	4787.42	4036.12	4905.76	5130.46	3849.16	5293.38	3821.26	3040.49	2566.02	7467.74	5853.47	6240.76	6808.32	7407.1	6583.41	1998.8	3177.92	3496.16	4293.52	3581.8	3666.35	7030.52	1174.81	5492.66	4246.61	4480.25	4373.65	4108.26	3507.01	3446.01	4928.48	3901.08	5219.57	2919.09	3442.63	3306.12	7638.97	5106.23	4247.86	4654.82	6941.16	7178.2	6670.6	6291.11	8685.7	6217.49	4044.68	788.83	807.59	741.11
Polk	0.16	0.1	0.18	0.0	0.15	0.0	0.08	69.1	0.07	0.13	0.0	0.0	0.0	1.87	51.73	0.08	2.17	0.0	5.72	0.0	0.15	0.12	8.1	0.07	0.43	0.0	0.0	0.14	0.0	0.0	14.13	1.26	2.16	0.08	1.39	22.68	5.03	2.95	4.45	7.71	1.96	8.95	8.28	0.0	0.13	0.0	0.0	0.0	0.0	11.21	0.0	0.06	0.09	8.84	7.29	7.47
Ppp2r5a	0.0	0.0	0.0	6.98	0.0	0.0	0.0	40.09	5.41	0.26	0.0	0.0	0.7	0.67	0.0	0.12	1.81	0.0	3.62	0.54	0.96	0.0	0.0	0.24	0.0	0.0	17.43	0.0	0.0	0.0	19.16	11.89	3.7	3.38	9.87	14.26	2.14	3.58	9.15	8.62	5.23	5.72	5.72	0.0	5.44	1.28	0.0	0.0	0.0	0.0	0.0	0.29	0.13	69.33	67.41	67.73
Prss16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	0.91	0.38
Ralbp1	12.38	1.17	1.86	0.0	5.26	3.32	0.88	103.84	2.24	0.0	2.08	24.61	1.4	0.0	0.1	0.0	0.0	6.05	0.31	1.67	0.83	0.0	1.19	37.78	0.16	0.0	3.33	0.0	0.0	2.12	9.17	3.59	12.34	18.17	5.53	10.32	4.42	9.22	18.6	9.05	10.53	8.52	1.03	14.67	16.05	17.77	0.0	0.0	0.81	19.48	0.0	13.12	3.68	56.83	58.25	54.72
Rep15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82	0.87	2.23
Rin1	0.41	0.42	0.78	1.21	2.17	1.12	0.29	3.16	1.18	0.78	1.29	0.72	0.0	1.32	1.48	1.58	1.53	0.2	1.62	0.0	1.62	1.11	1.08	0.53	1.25	0.62	2.98	45.77	0.0	0.78	2.9	6.99	4.63	5.65	9.79	16.43	3.17	11.14	1.18	4.62	7.28	4.97	0.8	1.9	0.67	2.72	47.02	0.72	17.61	0.1	45.25	1.29	1.1	40.41	39.93	40.75
Sidt2	0.16	0.0	0.0	17.2	8.8	0.0	0.35	88.8	0.69	36.44	24.37	0.0	0.0	61.02	52.28	0.0	0.0	0.0	0.73	0.0	24.93	0.0	0.0	0.0	20.97	0.57	2.21	0.69	0.09	0.0	9.35	11.11	8.31	1.51	18.19	0.2	7.82	18.57	16.07	6.73	11.89	8.33	1.06	13.52	0.0	0.0	62.25	0.0	0.0	0.0	0.0	0.0	0.0	50.61	55.9	57.6
Smarcc1	25.65	1.93	0.0	0.9	11.53	0.0	0.52	36.5	21.46	3.6	2.82	23.19	0.0	9.71	1.42	0.0	1.26	0.0	0.4	9.56	0.0	24.28	19.31	16.56	0.32	0.63	13.51	1.53	0.0	0.0	6.99	8.49	14.88	1.88	3.08	8.95	4.09	5.94	8.85	9.57	8.28	9.08	1.35	10.79	0.8	63.44	46.23	7.05	0.0	0.0	0.96	0.65	0.61	34.43	31.44	33.7
Snx9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.73	0.0	0.0	0.0	0.0	0.0	0.87	0.0	0.0	0.0	0.0	0.0	1.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.62	0.0	0.0	2.98	1.95	0.43	4.51	0.0	0.14	0.26	0.0	0.0	0.15	1.36	2.23	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.45	11.69	11.86
Ssxb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13	1.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.28
Stat1	0.56	0.0	1.16	21.57	0.17	0.1	0.52	79.78	37.28	18.03	20.17	0.24	34.71	0.24	28.01	0.1	0.34	1.43	0.28	0.07	31.84	21.76	0.0	0.04	0.12	0.0	18.37	0.36	0.07	0.39	6.41	1.39	4.75	9.04	11.83	4.69	7.1	2.84	1.3	8.25	3.35	7.26	0.06	0.96	0.25	0.9	0.33	0.76	0.0	0.88	0.45	0.36	1.26	12.88	12.88	13.42
Stk33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83	1.01	1.15
Taf1c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.69	5.7	0.0	1.65	3.86	6.41	2.29	1.44	0.86	2.92	2.42	2.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.45	9.88	9.62
Tas2r137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.1
Tesk2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.46	0.12	8.55	0.0	0.0	0.0	0.0	1.0	0.81	1.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.73	4.14	5.18
Tmem120b	0.0	0.0	0.0	0.0	0.34	0.0	0.0	58.09	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	2.14	0.0	0.0	1.47	1.09	0.0	0.0	0.0	0.0	2.62	2.26	0.0	0.0	13.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.86	9.15	7.94
Tmem132e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.67	0.0	0.0	2.66	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.29	11.16	11.83
Tmem186	0.0	0.0	10.59	0.0	0.0	165.03	2.83	169.35	0.0	0.0	0.0	81.65	95.53	62.14	63.91	0.0	0.11	0.0	0.0	0.0	70.19	4.36	13.73	0.15	0.0	22.16	1.72	0.0	0.0	0.0	16.39	4.6	3.39	7.74	23.84	5.97	21.67	24.85	0.07	15.74	15.05	13.14	0.0	0.0	27.64	0.0	0.0	0.0	0.0	0.0	97.17	59.64	0.13	16.79	17.43	18.11
Tomm40	1.79	0.0	3.04	7.73	1.14	0.0	2.4	104.78	0.48	2.55	0.0	7.99	13.01	0.0	2.17	0.0	0.0	0.0	0.0	3.42	0.0	0.0	0.0	4.62	3.21	4.71	1.76	4.92	0.0	0.0	2.08	0.7	5.41	5.0	10.31	11.72	5.19	2.4	0.64	1.93	4.46	4.73	0.0	0.0	0.19	1.66	0.0	0.16	12.27	0.0	0.0	1.13	0.0	93.49	106.06	97.58
Ube2i	44.54	0.17	49.53	40.48	128.41	0.0	81.8	376.02	150.87	101.12	92.48	86.25	114.37	235.8	4.53	22.85	94.7	10.26	166.81	4.9	65.1	217.9	39.83	1.48	32.06	7.95	59.35	45.36	0.0	10.65	114.68	102.94	105.31	129.79	112.68	99.21	115.91	130.47	73.95	47.41	86.61	90.28	80.11	116.59	42.74	3.4	14.75	133.8	0.18	68.77	6.6	65.75	121.3	162.99	162.65	159.88
Ube2o	0.26	0.0	0.89	20.77	5.59	0.0	0.28	14.86	0.0	2.37	44.43	6.43	0.85	1.32	0.57	0.0	1.13	0.0	3.97	1.81	5.57	0.2	3.56	1.93	0.12	0.52	15.89	0.0	0.0	0.0	7.16	1.36	4.44	3.86	2.63	1.31	3.79	5.18	2.62	2.96	2.56	3.11	1.11	0.0	1.54	5.98	0.0	0.04	0.0	0.0	3.68	1.71	0.22	88.4	97.29	91.53
Ube2s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.31	1.25	50.29	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.3	0.0	5.37	0.3	0.0	2.08	0.0	8.48	5.79	6.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.79	123.41	115.9
Usp19	0.0	0.0	1.64	2.09	1.05	0.0	0.0	79.69	16.12	3.51	2.28	1.82	1.7	2.42	1.25	0.0	4.76	0.06	1.62	2.71	0.0	32.46	22.2	10.04	1.69	3.69	15.45	3.84	0.0	7.21	5.52	4.52	2.42	3.84	2.35	3.15	0.98	6.65	2.25	3.46	3.98	5.64	10.92	2.66	1.52	0.0	8.58	4.09	3.56	9.32	10.39	0.0	0.0	83.97	82.11	83.33
Vcpip1	9.64	0.04	37.86	15.68	16.95	0.0	5.59	100.02	9.53	62.99	16.58	0.06	0.05	34.16	53.4	0.07	0.0	6.26	0.07	0.0	0.38	0.2	8.65	6.98	2.13	0.0	22.97	122.48	0.0	0.0	11.52	20.06	18.26	14.6	16.06	13.33	6.37	3.07	4.91	15.33	9.87	10.89	3.03	8.52	0.0	1.09	50.99	14.9	0.0	41.52	0.0	32.82	0.0	38.3	33.5	37.5
Wbscr16	0.0	0.0	0.0	0.0	0.0	0.0	24.13	64.32	0.14	52.55	0.72	0.0	34.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.86	6.07	0.5	0.15	7.43	0.0	0.11	0.0	6.01	6.35	4.04	1.06	6.59	36.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.91	13.88	15.34
X99384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.96	9.09	8.22
Zbbx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.39	0.46
Zfp384	0.0	0.0	2.49	0.0	2.97	0.0	3.06	3.69	1.5	2.4	0.52	0.2	0.0	0.0	0.12	0.0	0.0	0.0	2.08	0.45	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.79	0.57	0.82	0.64	1.14	0.55	0.74	1.65	1.88	0.28	1.09	0.43	0.0	0.0	1.83	0.0	3.36	0.0	0.0	1.84	0.0	0.0	0.0	31.83	29.65	31.6
Zfp606	0.0	0.04	1.31	0.0	0.0	0.0	0.0	115.15	12.35	30.17	0.0	9.35	0.0	5.26	0.62	0.07	0.0	0.0	0.0	4.27	0.0	0.0	0.0	0.0	1.81	20.51	7.33	0.0	0.0	17.26	0.0	14.31	9.4	4.25	0.88	10.02	5.91	0.31	6.2	10.19	6.92	5.69	29.31	31.74	0.25	3.81	0.0	0.0	0.19	2.04	0.0	0.0	0.0	7.71	7.42	8.1
Zp3r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.05	0.05
