	Ctgf_tdTpositive_cell_2	Ctgf_tdTpositive_cell_4	Ctgf_tdTpositive_cell_5	Ctgf_tdTpositive_cell_6	Ctgf_tdTpositive_cell_7	Ctgf_tdTpositive_cell_8	Ctgf_tdTpositive_cell_10	Ndnf_tdTpositive_cell_3	Ndnf_tdTpositive_cell_4	Ndnf_tdTpositive_cell_5	Ndnf_tdTpositive_cell_6	Ndnf_tdTpositive_cell_8	Ndnf_tdTpositive_cell_9	Ndnf_tdTpositive_cell_12	Ndnf_tdTpositive_cell_20	Ndnf_tdTpositive_cell_21	Nkx2.1_tdTpositive_cell_4	Nkx2.1_tdTpositive_cell_9	Nkx2.1_tdTpositive_cell_11	Nkx2.1_tdTpositive_cell_13	Nkx2.1_tdTpositive_cell_17	Nkx2.1_tdTpositive_cell_23	Nos1_tdTpositive_cell_1	Nos1_tdTpositive_cell_54	Nos1_tdTpositive_cell_66	Nos1_tdTpositive_cell_73	Nr5a1_tdTpositive_cell_21	Nr5a1_tdTpositive_cell_51	Ntsr1_tdTnegative_cell_28	Ntsr1_tdTnegative_cell_29	Ntsr1_tdTnegative_cell_56	PvalbF.Gad2_tdTpositive_cell_3	PvalbF.Gad2_tdTpositive_cell_12	PvalbF.Gad2_tdTpositive_cell_17	PvalbF.Gad2_tdTpositive_cell_25	PvalbF.Gad2_tdTpositive_cell_28	PvalbF.Gad2_tdTpositive_cell_29	PvalbF.Gad2_tdTpositive_cell_31	PvalbF.Gad2_tdTpositive_cell_33	PvalbF.Gad2_tdTpositive_cell_35	PvalbF.Gad2_tdTpositive_cell_36	PvalbF.Gad2_tdTpositive_cell_38	PvalbF.Gad2_tdTpositive_cell_88	PvalbF.Gad2_tdTpositive_cell_89	PvalbF.Gad2_tdTpositive_cell_90	PvalbF.Gad2_tdTpositive_cell_91	PvalbF.Gad2_tdTpositive_cell_92	Rbp4_tdTpositive_cell_165	Rbp4_tdTpositive_cell_174	Scnn1a.Tg3_tdTpositive_cell_102	Ntsr1_tdTpos_100cell_1	Ntsr1_tdTpos_100cell_2	Ntsr1_tdTpos_100cell_3	Rbp4_CTX_250ng_1	Rbp4_CTX_250ng_2	Trib2_CTX_250ng_1
Ddx23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.05	0.33	0.0	0.95	0.0	0.0	0.15	0.0	0.0	0.0	0.0	45.58	0.33	0.0	0.0	0.0	2.03	1.88	0.0	1.02	0.0	0.0	0.0	0.0	2.46	0.12	0.09	0.0	0.0	2.12	0.61	1.48	59.87	59.77	55.88
Dennd2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.18	0.1
Dhrs11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.6	0.0	0.0	0.0	0.0	4.11	0.0	0.0	0.0	0.45	0.0	0.1	0.0	0.6	0.0	0.0	0.0	0.0	1.29	0.0	0.0	5.91	5.83	6.1
Dll3	0.22	0.0	0.0	0.51	0.37	1.53	0.22	1.07	0.2	0.92	0.0	0.57	0.95	0.48	0.0	0.67	0.44	0.0	0.35	0.0	0.31	1.3	0.32	0.56	0.51	1.01	0.38	1.15	0.0	0.36	2.22	0.8	5.88	0.0	0.71	0.08	0.0	0.26	0.0	0.0	0.0	0.0	0.0	0.32	0.14	0.69	0.19	2.34	3.21	1.22	0.42	0.48	0.0	2.19	2.12	2.24
Dnajc24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.65	0.0	0.0	0.0	13.04	0.0	0.0	0.0	0.0	1.03	58.42	54.07	13.12	0.0	0.0	12.1	20.21	0.0	20.38	55.99	0.0	0.2	0.0	0.0	92.3	0.0	22.21	0.0	0.29	9.48	8.27	7.15	11.8	10.72	12.0
Eef1a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22	0.16	2.42	30.54	4.24	10.78	0.0	0.0	0.0	1.22	109.03	2.75	0.0	0.0	0.0	108.6	87.91	20.95	3.64	66.35	34.89	37.94	0.69	2.97	40.2	4.59	16.81	8.65	29.08	50.46	45.32	24.47	133.24	167.77	23.21	36.36	32.48	919.63	958.3	943.69
Egln3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	9.44	10.01	9.21
Faim2	0.15	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.89	3.05	35.02	29.55	4.99	39.28	0.0	0.0	0.0	70.02	26.64	0.32	0.0	0.0	0.55	49.28	99.95	18.2	56.51	13.16	43.73	38.01	38.5	72.2	21.78	43.58	2.52	27.89	13.4	45.06	8.58	46.97	4.54	94.37	77.52	66.84	80.09	264.04	282.31	267.78
Fam122b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.63	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	1.0	1.11	4.93	4.94	4.97
Fam150b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.7	13.15	24.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	133.65	6.81	0.0	0.0	184.84	0.0	0.0	37.74	0.0	1.34	0.0	0.0	0.0	0.0	11.06	51.13	0.0	0.0	0.0	0.0	0.23	0.0	1.98	2.13	1.62
Fam160a2	0.0	0.16	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.45	0.22	4.59	0.0	10.9	3.04	0.09	0.54	0.0	0.08	1.67	0.13	0.0	0.0	0.22	38.27	0.05	0.0	0.1	0.34	6.99	6.78	0.74	6.06	2.63	0.06	0.13	2.45	0.79	0.08	4.32	9.85	27.25	0.24	5.33	5.03	6.6	24.28	25.16	25.64
Fam73a	0.0	0.0	0.0	89.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78	0.0	42.03	19.82	49.18	0.11	0.09	0.0	0.0	0.75	0.06	12.84	0.0	0.0	1.01	16.52	60.23	30.59	25.28	30.39	31.99	2.62	37.56	6.32	61.96	0.0	30.4	15.01	0.05	20.25	5.24	23.39	0.23	0.32	12.95	11.09	9.79	62.14	63.06	57.9
Fbxo27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55	0.0	93.89	0.0	0.0	0.0	2.71	7.99	3.66	7.54	0.0	0.0	0.83	0.37	0.0	0.0	0.0	0.4	0.0	22.48	4.18	6.23	5.93	17.1	17.79	17.76
Fv1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.03	0.0	0.0	0.0	0.0	2.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79	0.0	0.0	4.2	0.0	0.51	7.32	6.92	8.38
Gclm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.53	0.0	0.0	5.56	0.0	0.0	0.0	0.0	0.0	0.0	1.08	0.0	0.0	0.0	69.21	106.22	17.22	9.3	0.0	0.0	3.96	6.36	21.27	0.0	4.83	30.13	0.0	60.62	0.0	0.0	0.0	4.66	0.0	0.41	8.14	1.67	7.46	39.26	42.49	40.25
Gm10390	0.0	0.0	0.0	0.0	1.87	0.32	0.0	0.52	0.69	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.19	0.09	0.0	0.0	0.3	0.05	0.0	0.12	0.0	0.53	0.54	0.05	0.0	0.78	0.0	0.0	10.29	0.0	0.0	0.0	0.59	0.22	0.05	0.2	0.21	0.0	0.24	3.66	0.07	0.69	0.1	0.2	3.5	0.24	0.0	0.0	0.17	0.22	0.13	0.27
Gm13306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	0.0	10.4	0.77	6.84	0.6	5.99	9.17	0.0	0.0	0.0	17.08	177.13	20.98	0.34	0.0	0.81	0.0	11.55	0.0	0.0	0.0	11.75	29.61	11.59	0.69	1.74	1.75	0.85	1.18	0.0	0.0	0.0	40.26	389.64	171.5	61.27	76.52	71.98	30.63	28.29	22.96
Gm14430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	14.66	3.6	13.5	3.86	4.81	0.06	0.0	0.15	0.0	5.63	0.73	7.21	0.0	0.0	0.06	0.01	28.93	11.89	0.0	8.24	0.0	3.4	0.0	12.07	23.92	0.0	6.94	1.15	0.0	0.1	13.98	6.69	0.0	0.5	4.14	5.97	4.22	7.67	5.07	7.49
Gm14434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	14.66	3.6	13.5	3.86	4.81	0.06	0.0	0.15	0.0	5.63	0.73	7.21	0.0	0.0	0.06	0.01	28.93	11.89	0.0	8.24	0.0	3.4	0.0	12.07	23.92	0.0	6.94	1.15	0.0	0.1	13.98	6.69	0.0	0.5	4.14	5.97	4.22	7.67	5.07	7.49
Gm1564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	9.77	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0	0.0	0.0	0.0	2.36	0.0	0.0	0.0	0.0	0.38	0.32	0.38	0.35
Gm15987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27	0.0	0.0	0.0	0.38	0.0	0.0	0.59	0.0	0.0	0.0	0.0	0.0	1.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.53	0.55	0.57	0.33	0.0	0.21	0.09	0.0
Gm16796	2.41	0.32	0.0	0.0	0.12	0.0	0.0	0.19	0.24	0.12	2.39	0.0	0.97	0.21	0.0	0.93	0.26	0.11	0.12	0.42	0.43	0.69	0.58	0.9	0.75	0.21	0.26	0.5	0.03	0.24	1.14	0.0	10.36	0.0	0.33	0.65	0.0	0.0	0.06	0.15	0.28	0.58	0.48	0.4	5.14	0.98	0.58	0.69	3.47	0.66	0.31	0.11	0.06	1.12	0.93	1.28
Gm17252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm2506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	0.0	10.4	0.77	6.84	0.6	5.99	9.17	0.0	0.0	0.0	17.08	177.13	20.98	0.34	0.0	0.81	0.0	11.55	0.0	0.0	0.0	11.75	29.61	11.59	0.69	1.74	1.75	0.85	1.18	0.0	0.0	0.0	40.26	389.64	171.5	61.27	76.52	71.98	30.63	28.29	22.96
Gm4724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	14.66	3.6	13.5	3.86	4.81	0.06	0.0	0.15	0.0	5.63	0.73	7.21	0.0	0.0	0.06	0.01	28.93	11.89	0.0	8.24	0.0	3.4	0.0	12.07	23.92	0.0	6.94	1.15	0.0	0.1	13.98	6.69	0.0	0.5	4.14	5.97	4.22	7.67	5.07	7.49
Gm6787	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.74	0.0	63.29	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.22	0.1	0.18	0.0	0.13	5.03	2.9	0.0	0.99	0.19	0.37
Gm8787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.34	0.0	0.27	0.0	0.0	1.31	0.0	0.0	0.48	0.4	0.91
Gp5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	1.19	0.84
Grhl2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	7.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.2	0.13	0.18
Grin3a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.01	0.0	0.0	0.0	0.0	6.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.67	16.34	17.57
Haus6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	17.43	0.0	0.0	0.0	0.0	6.76	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.05	3.97	0.0	0.0	4.5	2.41	4.11	4.89	4.39	4.66
Hes3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.46	0.39
Hsd3b3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.14	0.0	0.0	0.0	0.0	15.75	0.0	0.0	0.0	0.0	6.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07	0.0	0.35	1.42	0.61	0.21	1.43	0.98	1.07
Ido2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.06	0.0	3.26	0.0	0.08	3.95	3.76	1.15	1.83	1.78	1.72
Ing5	0.27	0.0	0.15	0.16	0.24	0.0	0.0	41.5	0.08	0.11	0.38	0.08	0.0	0.08	0.0	338.39	0.18	0.72	44.1	0.1	0.0	0.0	0.0	0.14	0.0	23.1	0.0	1.47	0.15	0.0	1.81	31.48	55.32	3.03	0.12	39.59	0.52	16.11	0.0	0.0	17.76	0.0	0.19	0.09	2.21	0.08	5.7	7.18	1.44	0.1	16.49	12.56	9.76	10.64	10.58	10.39
Insm2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.08	0.0	0.0	0.0	0.0	0.0	0.0	1.14	0.0	0.13	0.0	0.0	0.0	0.0	0.0	6.93	0.0	0.0	0.0	0.48	0.0	0.22	0.25	0.27	0.36
Kcnh2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	15.63	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.97	0.0	1.66	0.0	0.0	0.96	0.0	0.18	0.0	0.0	0.0	0.32	0.0	19.62	22.17	23.49
Kcnj12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.95	0.27	21.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.26	0.0	0.0	0.0	3.06	0.0	0.0	1.0	21.92	29.4	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.7	1.4	2.4	10.95	12.02	10.35
Kirrel3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.83	0.0	2.84	1.08	23.86	0.0	0.0	0.0	0.0	0.0	0.0	19.83	0.0	0.0	0.0	44.48	0.0	0.0	0.0	40.74	0.0	3.19	1.71	3.9	35.2	0.0	0.77	13.44	0.08	2.23	15.12	10.74	0.38	34.71	0.56	0.65	0.0	34.41	36.11	40.64
Maf	0.28	9.11	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.29	0.12	0.0	0.13	0.0	0.0	0.0	66.79	102.6	144.2	162.42	103.14	146.31	0.0	56.52	0.08	202.21	3.69	0.06	9.1	0.0	0.57	276.08	27.32	63.65	164.96	3.89	30.59	27.89	52.8	108.05	46.72	64.18	0.87	181.56	98.79	73.66	56.75	9.34	0.0	1.6	0.0	0.0	0.0	11.05	10.74	11.31
March4	0.03	0.33	0.1	0.0	0.16	0.29	0.46	0.19	0.0	0.15	0.12	0.2	0.0	0.04	0.0	0.17	0.38	0.21	0.05	0.27	0.0	0.0	0.0	0.15	0.44	1.12	0.17	0.19	0.0	0.0	3.53	0.22	44.28	0.0	1.0	0.66	0.16	1.15	0.0	0.08	0.3	0.39	0.29	0.52	0.8	0.17	0.91	3.7	2.73	0.95	1.36	0.4	1.3	14.39	14.5	14.89
Mfsd10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0	70.35	0.0	0.0	0.0	0.0	3.9	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.09	67.24	0.43	0.66	0.32	3.47	4.76	9.41	21.21	23.51	22.0
Mir129-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55	2.79
Mir1894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.57
Mir466d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir9-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.79	2.62	5.74
Mmp12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.04	0.0	0.0	0.01	0.0	0.0	0.04	0.0	0.0	0.0	0.03	0.0	0.0
Mrpl10	6.03	3.45	0.51	0.62	0.74	5.24	1.23	4.17	1.08	1.53	0.75	6.28	4.7	1.06	0.0	6.79	61.4	0.0	85.87	3.29	133.34	1.95	1.53	37.07	1.62	12.22	124.93	8.92	0.68	11.35	7.56	238.28	247.4	170.51	109.73	2.1	37.32	78.68	42.62	39.67	43.7	185.77	20.03	39.1	33.06	61.93	4.06	70.08	22.2	138.16	32.78	69.89	73.85	59.88	66.71	64.55
Mtfr1	1.07	0.0	0.0	47.54	0.0	0.0	0.0	0.35	5.92	0.18	6.61	0.56	0.06	0.02	0.0	6.59	1.46	0.24	0.0	0.0	0.23	55.98	1.0	0.73	0.1	0.42	0.55	0.0	0.24	0.64	1.4	8.71	50.4	47.84	2.13	1.32	31.92	11.46	0.75	7.38	1.74	1.97	1.93	1.73	0.71	0.69	0.64	9.87	8.53	0.54	4.61	2.56	3.68	8.56	6.33	7.59
Mthfr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	22.95	0.0	0.11	0.0	0.0	0.03	0.0	0.59	0.25	0.0	0.0	0.0	0.0	26.94	0.0	1.04	0.0	0.0	0.0	0.12	0.0	0.0	0.0	1.26	0.06	0.0	0.0	0.2	3.58	0.0	0.35	1.06	0.51	1.78	16.49	17.06	15.82
Nanos3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.17	0.0	0.0	0.0	0.0	0.0	9.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12	0.53	1.16
Ngfrap1	0.0	0.0	0.48	1022.79	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	464.01	92.83	383.91	437.43	654.53	254.49	0.0	0.0	0.18	118.59	311.04	25.17	0.0	2.34	2.47	239.81	579.21	159.67	0.0	344.0	131.52	254.63	21.85	170.87	242.17	103.1	366.78	147.72	232.28	227.62	149.35	304.08	126.7	440.14	151.57	319.47	279.57	267.03	279.53	266.45
Nr1i3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.57	0.0	0.0	0.0	0.0	0.0	0.0	3.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.0	0.0	0.0	0.0	0.0	0.52	0.56	0.58
Nudt12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.64	46.25	0.0	41.68	5.67	5.63	0.0	0.0	1.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	1.31	3.64	2.29	6.03	4.13	5.33
Obfc2a	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.6	75.06	0.0	36.98	0.0	7.91	0.0	0.0	16.33	0.0	0.08	43.41	39.75	0.0	0.0	10.3	0.0	0.31	7.88	9.69	9.05	10.6	8.67	8.47
Oca2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.02	0.0	0.17	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.08	1.9	0.0	0.0	0.0	0.33	0.25	0.33	0.1
