	Calb2_tdTpositive_cell_3	Calb2_tdTpositive_cell_8	Chrna2_tdTpositive_cell_58	Cux2_tdTpositive_cell_3	Cux2_tdTpositive_cell_8	Cux2_tdTpositive_cell_15	Cux2_tdTpositive_cell_50	Cux2_tdTpositive_cell_51	Cux2_tdTpositive_cell_56	Cux2_tdTpositive_cell_65	Cux2_tdTpositive_cell_69	Nr5a1_tdTpositive_cell_3	Nr5a1_tdTpositive_cell_4	Nr5a1_tdTpositive_cell_9	Nr5a1_tdTpositive_cell_11	Nr5a1_tdTpositive_cell_14	Nr5a1_tdTpositive_cell_26	Nr5a1_tdTpositive_cell_33	Nr5a1_tdTpositive_cell_37	Nr5a1_tdTpositive_cell_38	Nr5a1_tdTpositive_cell_41	Nr5a1_tdTpositive_cell_43	Ntsr1_tdTpositive_cell_4	Ntsr1_tdTpositive_cell_9	Ntsr1_tdTpositive_cell_27	Ntsr1_tdTpositive_cell_38	Rbp4_tdTpositive_cell_1	Rbp4_tdTpositive_cell_3	Rbp4_tdTpositive_cell_16	Rbp4_tdTpositive_cell_25	Rbp4_tdTpositive_cell_62	Rbp4_tdTpositive_cell_65	Rbp4_tdTpositive_cell_116	Rbp4_tdTpositive_cell_150	Rbp4_tdTpositive_cell_171	Rorb_tdTpositive_cell_3	Rorb_tdTpositive_cell_11	Rorb_tdTpositive_cell_36	Rorb_tdTpositive_cell_38	Rorb_tdTpositive_cell_40	Scnn1a.Tg3_tdTpositive_cell_7	Scnn1a.Tg3_tdTpositive_cell_44	Scnn1a.Tg3_tdTpositive_cell_62	Scnn1a.Tg3_tdTpositive_cell_66	Scnn1a.Tg3_tdTpositive_cell_72	Scnn1a.Tg3_tdTpositive_cell_85	Scnn1a.Tg3_tdTpositive_cell_97	Sst_tdTpositive_cell_27	Ntsr1_tdTpos_100cell_1	Ntsr1_tdTpos_100cell_2	Ntsr1_tdTpos_100cell_3	Rbp4_CTX_250ng_1	Rbp4_CTX_250ng_2	Trib2_CTX_250ng_1
F8	0.1	0.0	10.82	0.01	0.0	74.4	0.0	0.1	0.0	0.0	0.0	0.0	0.02	0.12	0.0	0.0	0.05	0.0	0.06	0.0	0.0	0.0	0.03	1.79	0.0	0.08	0.0	0.09	0.04	0.0	0.08	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.03	0.06	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.72	0.87	0.82	1.03
Fahd2a	0.0	58.56	0.0	0.0	0.0	236.88	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.33	0.0	0.0	56.22	0.07	150.22	0.0	0.0	195.71	0.0	4.66	0.0	105.54	0.0	0.24	73.82	0.12	0.0	0.0	0.0	0.0	0.0	0.09	0.09	2.65	53.98	0.0	0.0	0.0	0.0	0.0	5.47	0.0	33.52	50.46	46.55	22.1	20.67	24.5
Fam102b	0.0	0.01	0.0	0.0	0.0	81.19	0.0	0.0	0.0	0.15	0.1	0.03	53.43	0.0	0.0	0.0	0.0	0.07	1.76	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.08	0.0	0.0	0.0	0.0	79.7	0.0	1.82	0.07	0.0	0.0	0.02	0.04	0.0	55.62	0.0	30.22	0.0	0.0	0.0	0.12	69.93	5.38	5.61	6.38	29.65	28.06	26.65
Fam117b	201.78	0.0	29.4	0.0	78.1	82.08	0.0	0.0	222.23	0.0	0.0	0.07	23.65	0.0	0.1	65.52	45.66	0.76	49.26	47.58	0.73	0.0	0.0	31.83	85.45	0.0	3.85	0.0	0.0	15.72	32.9	2.18	0.0	0.09	19.17	3.21	128.3	114.57	33.21	17.97	0.09	20.31	0.64	0.0	0.11	1.33	0.18	0.59	7.36	6.89	8.01	40.0	38.65	37.03
Fam57b	0.44	15.8	0.27	6.22	0.0	74.14	0.0	1.72	34.53	0.0	0.0	0.0	14.71	15.03	2.16	10.11	0.0	0.0	32.17	0.0	1.94	0.0	0.0	0.0	0.28	3.12	0.25	8.65	0.25	26.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15	2.51	3.75	0.0	0.0	0.0	0.0	0.08	1.89	8.48	7.04	6.22	60.61	64.37	64.1
Fam84b	0.0	0.0	0.0	0.0	0.0	3.32	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.17	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.25	0.18	0.0	0.38	0.24	0.0	0.62	6.47	6.76	5.21
Fbn1	0.0	0.0	0.0	0.0	2.37	15.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.73	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.98	3.08	3.28
Fbp1	0.0	0.0	0.0	0.0	0.0	113.79	0.0	0.0	0.0	0.0	0.0	0.0	4.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.26	0.36
Fdxr	0.0	0.0	0.0	0.0	0.0	117.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62	0.75	3.56	12.4	12.67	11.92
Flywch1	1.53	0.23	1.66	0.0	0.82	168.95	5.87	0.0	0.66	0.0	19.08	0.0	0.13	0.0	1.3	0.79	0.0	0.0	0.0	0.0	0.07	1.03	72.88	2.31	2.36	0.78	0.81	0.28	0.0	65.03	19.94	3.38	0.0	2.19	3.71	28.63	0.0	0.0	0.04	0.0	0.11	49.95	0.12	0.0	0.29	1.7	0.38	0.48	2.14	5.08	7.63	187.51	205.15	199.13
Fzr1	0.0	13.22	0.0	0.05	0.0	156.29	50.58	0.0	0.0	0.0	0.0	17.88	0.07	0.0	205.69	103.84	0.0	0.0	24.84	2.34	51.66	0.0	83.18	0.0	0.0	0.0	5.25	0.0	103.83	0.0	102.18	0.0	0.0	0.0	0.0	0.0	0.0	0.52	111.61	0.22	0.05	0.0	64.0	62.79	0.0	0.0	0.0	0.0	8.11	14.57	9.6	65.81	73.66	66.13
Glt1d1	0.0	0.0	0.0	0.0	0.15	10.62	0.0	6.08	0.0	0.0	0.0	0.0	6.21	0.0	0.0	0.0	0.0	0.0	1.65	5.54	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	5.34	0.0	0.0	0.0	4.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.03	3.14	7.25	27.44	23.8	23.35
Gm14378	0.0	0.0	0.0	0.0	0.0	58.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07	0.0	0.0	0.0	0.0	0.0	3.81	0.0	0.0	0.0	0.0	11.03	0.0	0.0	4.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.67	9.28	10.95	8.56
Gm14431	0.0	1.32	0.98	0.15	0.9	13.14	2.43	10.24	0.32	1.97	1.96	2.68	0.0	11.41	0.55	0.95	2.56	1.39	0.95	0.81	9.52	1.12	0.0	0.16	0.0	1.31	35.56	0.0	0.23	16.47	0.38	46.38	0.32	0.16	7.93	0.0	0.0	0.21	0.17	0.28	3.9	1.56	0.0	1.02	0.0	1.69	1.77	1.95	0.99	0.9	1.65	8.87	7.17	8.34
Gm4013	0.0	0.0	0.0	0.0	0.0	54.59	0.0	7.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35	0.0	1.9	1.03	1.21	0.65
Gm5126	0.0	0.0	0.0	0.0	0.0	91.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83	0.95	1.28	3.09	3.34	4.04
Gm5458	0.0	0.0	0.0	0.0	0.0	4.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.29	1.22	0.23
Gm5797	0.0	1.03	0.0	0.0	0.0	29.61	0.0	0.0	2.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46	0.0	0.0	0.0	0.0	0.0	2.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.19	0.0	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62	0.0	0.0	0.16	0.28	0.67
Gm7444	0.0	0.0	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.09	0.0	0.42	0.15	0.35
Gm8709	0.0	0.12	0.0	0.35	0.2	19.22	0.0	0.0	0.0	8.93	0.0	1.64	0.15	1.25	0.0	0.0	0.0	0.0	0.09	0.89	0.14	0.11	0.14	0.28	0.0	0.0	5.34	0.0	0.0	0.0	0.54	0.26	0.0	0.0	0.0	0.0	0.0	0.19	0.1	0.0	2.72	0.0	12.32	3.48	0.0	0.0	0.12	0.0	0.0	0.6	0.3	0.62	0.19	0.2
Gm8898	0.0	1.32	0.98	0.15	0.9	13.14	2.43	10.24	0.32	1.97	1.96	2.68	0.0	11.41	0.55	0.95	2.56	1.39	0.95	0.81	9.52	1.12	0.0	0.16	0.0	1.31	35.56	0.0	0.23	16.47	0.38	46.38	0.32	0.16	7.93	0.0	0.0	0.21	0.17	0.28	3.9	1.56	0.0	1.02	0.0	1.69	1.77	1.95	0.99	0.9	1.65	8.87	7.17	8.34
Gpsm1	0.0	0.0	0.0	0.06	0.0	138.53	29.05	0.21	1.69	0.0	0.0	0.0	0.05	0.0	76.38	0.0	1.51	0.53	0.19	22.49	0.0	0.0	41.19	0.0	0.0	0.0	56.72	0.0	0.0	0.0	0.0	3.21	67.15	5.15	0.0	1.48	0.0	0.0	43.83	0.0	0.0	0.0	0.0	0.0	0.0	2.57	0.04	4.72	1.64	1.18	3.55	33.44	38.42	34.28
Grap	0.0	0.0	0.0	0.0	0.0	0.69	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.47	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.02	6.97	6.9
Greb1	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.11	0.0	0.1	0.04	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.07	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.04	0.57	0.51	0.67
Hap1	0.0	7.85	0.0	0.0	0.5	12.55	0.0	0.0	0.0	0.0	0.0	6.37	2.96	0.0	0.0	13.61	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.09	0.0	0.0	0.36	0.0	16.96	5.26	0.0	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04	0.87	1.75	112.51	131.43	121.78
Hey1	0.0	1.29	0.0	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	3.81	0.0	0.0	2.41	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.33	0.0	0.0	3.47	0.0	0.0	0.0	0.0	0.0	8.62	0.0	0.0	0.0	0.0	0.0	0.12	0.0	1.39	1.26	5.07	63.38	62.86	55.62
Hist3h2ba	0.0	0.0	0.0	0.0	0.0	72.05	0.0	0.0	0.0	43.62	0.0	0.0	0.0	0.0	0.0	2.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.95	0.39	0.0	0.0	0.0	0.0	0.0	10.78	0.0	0.0	0.0	54.38	1.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56	2.4	1.81	35.9	50.57	50.61
Hpd	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.07	0.15
Hsd3b6	0.0	0.0	0.0	0.0	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47	0.39	0.37
Il18	0.0	0.0	111.42	0.25	0.0	115.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97	0.48	0.0	0.0	0.0	0.0	0.0	3.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.29	0.0	0.14	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.45	16.67	40.37	35.46	32.73	36.23
Insr	63.98	1.3	0.0	7.48	0.07	43.66	0.81	0.07	0.0	0.14	0.0	0.04	0.05	0.0	0.0	58.29	2.79	0.0	20.95	2.37	0.0	0.0	14.79	4.58	64.89	3.1	0.03	12.24	0.0	0.0	0.0	0.03	0.59	0.0	17.75	12.09	0.4	0.03	0.0	0.0	0.0	0.0	38.11	0.1	0.0	0.0	0.0	0.03	4.65	4.49	2.52	20.93	19.88	20.61
Izumo4	0.0	65.63	0.0	0.0	0.0	23.02	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.21	0.0	0.0	91.0	0.0	72.39	0.0	0.0	1.74	0.0	17.06	0.0	0.0	0.0	1.65	0.0	7.51	0.0	0.0	0.0	0.0	0.27	52.42	116.51	0.0	0.0	0.0	0.0	0.3	0.34	29.56	24.49	24.33	36.06	38.39	31.56
Josd1	0.0	22.5	0.0	0.03	0.73	207.68	70.3	0.2	0.0	55.17	0.0	23.04	7.6	0.0	0.0	0.46	0.0	151.68	57.35	0.08	80.34	0.0	5.04	27.68	101.23	0.58	35.39	0.2	0.0	109.08	0.18	0.22	0.33	79.72	0.0	92.91	2.78	10.93	0.03	76.78	0.0	0.0	0.0	0.0	37.45	0.0	0.32	0.0	17.07	10.8	13.96	70.51	68.79	66.56
Klhl17	0.0	2.11	0.0	0.0	0.0	79.36	0.0	9.49	0.0	0.0	0.38	0.0	0.06	0.0	0.0	0.0	0.0	0.0	7.9	87.0	8.95	0.0	0.0	0.0	0.0	0.0	22.79	0.0	0.0	0.0	0.63	0.0	0.0	0.0	5.04	0.0	0.0	0.04	60.0	0.0	0.04	0.07	0.0	0.0	0.0	0.0	0.32	0.1	4.15	9.8	10.69	35.96	37.53	40.54
Lama3	0.0	0.0	0.0	0.0	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18	1.91	2.55
Lonrf1	0.98	1.17	7.82	1.9	39.39	25.44	3.82	5.47	2.21	4.51	3.89	33.54	1.27	5.88	2.91	2.03	59.33	21.08	0.92	1.09	4.39	0.8	2.08	2.3	38.06	2.62	1.95	0.7	2.81	1.49	0.64	3.73	6.05	2.82	1.92	0.78	4.14	3.8	3.08	4.91	1.84	0.5	1.3	2.79	5.7	3.64	0.78	2.19	4.38	4.75	6.53	20.65	19.77	17.87
Maml3	0.0	0.21	0.0	0.77	7.88	29.09	0.0	0.51	0.0	0.0	24.27	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.01	0.0	0.0	26.73	37.74	0.0	0.0	0.07	0.0	0.0	0.0	3.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51	0.0	1.04	4.12	1.21	4.07	3.96	3.88
Mapk12	0.0	31.39	0.0	0.0	0.0	86.5	5.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.62	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75	2.21	4.27	6.25	7.32	6.67
Mcm10	0.0	0.0	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59	0.82	0.49
Mcm3ap	0.36	9.25	0.0	0.09	22.2	52.44	5.85	0.0	0.0	0.0	36.35	0.82	4.68	0.97	0.0	0.0	60.89	0.0	3.16	0.01	10.52	1.47	5.27	2.74	0.0	0.0	33.28	0.0	4.69	0.04	0.0	0.37	5.49	0.0	3.8	8.34	18.63	0.2	0.0	42.28	31.95	0.0	3.72	16.23	0.0	56.38	0.04	0.0	7.02	5.08	3.63	27.34	27.67	27.57
Mecom	0.0	0.0	0.0	0.0	0.0	1.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64	0.98	1.5
Mgat5b	0.0	6.92	0.0	0.07	0.05	5.76	0.0	0.0	2.55	30.45	0.0	4.66	0.04	0.0	0.0	0.0	0.1	0.0	0.05	2.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.06	0.0	0.42	0.64	0.89	55.22	54.09	52.11
Mir128-1	0.0	0.0	0.0	4.07	0.0	41.0	0.0	65.34	0.0	0.0	0.0	15.22	0.0	0.0	22.6	0.0	17.69	0.0	0.0	0.0	6.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.95	0.0	9.92	14.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.85	8.34	3.04
Mir5103	0.0	0.0	0.0	0.0	0.0	11.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.63	0.0	7.18
Morc4	0.0	0.0	0.1	0.0	0.0	6.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.91	2.6	2.8	2.62	2.6
Mrs2	0.0	0.0	0.0	0.0	0.0	105.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.34	0.0	36.18	30.69	36.01
Mutyh	0.0	0.0	0.0	0.0	0.0	131.84	0.0	0.0	0.0	0.0	134.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	100.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	2.95	0.0	0.0	1.73	2.91	2.2
Mycn	0.0	0.0	0.0	0.0	0.09	80.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.74	0.0	64.68	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.64	0.0	0.09	0.05	0.08	0.0	0.0	0.0	0.0	0.05	0.12	0.23	0.53	0.8	10.63	10.07	7.11
Myo18b	0.0	0.0	0.0	0.0	0.0	17.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46	0.66	0.04	0.85	0.93	1.19
Ncf2	0.0	0.0	0.16	0.0	0.0	48.05	0.2	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.2	0.0	0.0	8.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.24	0.0	0.0	0.0	0.0	0.0	0.16	0.0	1.66	1.9	0.13	3.01	3.87	3.24
Neurl4	0.0	0.46	0.0	0.73	0.0	45.15	3.9	0.0	0.0	0.0	4.22	0.65	5.69	0.0	0.0	0.0	0.08	35.83	0.02	0.55	0.0	0.0	1.03	0.06	3.19	16.33	2.6	0.0	0.0	0.05	55.87	12.2	0.63	0.0	3.22	0.0	0.0	3.01	1.05	0.69	0.05	0.0	0.0	0.0	0.0	0.0	0.05	0.0	7.32	2.49	3.37	59.16	60.88	60.75
Nlrp12	0.0	0.0	0.09	0.04	0.0	0.5	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.02	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.05	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.05	0.03	0.0	0.0	0.0	0.0	0.23	0.0	0.14	0.0	0.0	0.08	0.07	0.02	0.07
Nol11	5.67	6.21	1.84	4.84	0.96	279.94	1.79	2.15	2.67	2.28	2.64	15.9	0.31	264.31	0.17	0.54	75.76	0.14	0.47	2.0	103.01	116.02	53.69	0.92	80.44	1.55	251.55	1.79	2.52	24.31	0.0	79.07	34.97	1.04	2.09	11.36	4.23	1.42	49.56	141.66	1.22	0.24	0.55	0.96	0.23	0.34	0.43	2.16	45.27	50.56	48.81	21.21	22.13	20.84
Nov	0.0	2.45	0.0	0.0	0.18	8.25	0.0	0.23	0.23	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.06	11.63	0.14	0.0	0.17	0.32	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.3	36.62	0.0	0.0	0.0	0.08	18.81	0.0	0.34	0.0	0.0	0.0	0.06	0.17	4.66	5.99	4.13	124.61	128.44	115.44
Nr5a2	0.0	0.0	0.0	0.0	0.0	22.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.11	0.03	0.08
Nsg2	261.51	261.88	106.74	198.07	120.22	417.55	181.32	400.67	124.1	74.15	305.85	40.32	128.72	35.57	223.23	121.68	114.19	72.18	242.0	135.09	221.44	66.33	111.66	129.97	56.14	6.5	200.69	164.56	135.07	185.4	83.6	216.32	149.46	154.46	133.33	105.07	42.45	73.14	202.36	154.94	79.64	129.77	0.14	253.72	183.78	211.22	98.56	14.23	42.64	50.1	55.69	642.61	673.47	621.36
ORF61	0.0	0.0	0.0	0.0	0.0	22.87	0.0	0.0	0.0	1.43	0.0	0.0	2.16	0.0	0.0	0.0	5.54	0.0	0.0	0.0	0.0	0.12	0.0	0.15	0.0	0.0	0.0	0.0	1.78	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.0	0.0	0.0	0.0	11.83	0.0	0.42	0.0	0.0	4.8	0.74	0.0	0.27	0.47	0.16	106.73	123.33	117.39
Otud7a	0.0	0.0	0.0	0.0	0.0	3.12	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.0	0.0	0.0	3.27	0.0	0.0	0.0	0.05	0.0	50.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43	0.0	0.0	0.0	0.55	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.04	0.0	1.03	0.1	0.8	34.24	37.91	37.57
